what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386009696487
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386009696552
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1386009709112
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009710731
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386009712456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009712475
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1386009712489
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1386009715877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009719356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009771881
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009783528
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1386009789940
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386009791933
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009794047
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009800778
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009808739
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009814637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009818174
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009826544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009847438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009857021
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009866176
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1386009872475
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386009876682
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009880740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009881403
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1386009881413
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1386009886226
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386009889802
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1386009894725
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1386009897248
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1386009902768
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386009907197
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009910777
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386009912402
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009912441
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1386009912455
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1386009921211
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386009924594
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009929389
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009930886
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1386009930892
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1386009939944
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386009944084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009951843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386009953450
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1386009953460
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1386009958117
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386009963148
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386009963222
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1386009964941
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386009965103
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386009965153
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1386010006285
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1386010006667
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1386010007457
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1386010009172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010012194
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386010017450
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010020042
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386010020128
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386010020172
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386010022537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010042937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010042986
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1386010045002
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386010050492
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386010053892
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1386010066469
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386010069397
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010072733
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010072768
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010076537
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010076575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010080164
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010080190
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1386010091880
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010100347
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010100387
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1386010103001
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386010131832
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386011694933
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386011695693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386011695707
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386011696295
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012263322
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1386012272390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012281830
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012282554
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012284167
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012292577
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012294755
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012300862
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012302881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012307475
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012310149
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012314699
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1386012328883
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012332330
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012347500
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012354080
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012354120
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012358491
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012358491
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1386012360229
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012361888
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012364188
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1386012364193
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012364629
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012365543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012369000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012370836
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1386012370842
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012372895
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012372935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012374342
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012381905
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1386012383120
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012384413
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012386200
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012386238
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1386012386243
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012390840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386012401773
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012403577
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012403647
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012403757
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1386012405553
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012408535
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386012416905
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386012428444
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012435058
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012435135
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012435237
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1386012436552
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012440075
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386012445790
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012452894
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012452965
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012453026
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012453331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012456115
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1386012458170
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012458276
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012458316
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012459452
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012461332
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012463883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012526308
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012529709
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012531020
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1386012532490
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012541441
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386012544905
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012566809
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012566859
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012566912
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1386012571865
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1386012571896
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1386012572048
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1386012572053
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1386012572143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1386012579220
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1386012583770
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1386012586289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012589479
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386012599408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012602208
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012602258
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012602310
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012604537
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1386012608697
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386012610086
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1386012613224
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1386012613558
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012613974
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012616795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012618966
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012633092
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012640503
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012641837
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012642483
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012652855
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012653388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012654519
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1386012670425
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012671715
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012708660
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012721002
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012721841
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386012723272
