what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386487987537
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386487989019
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488011128
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488088713
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488091842
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488093729
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488102913
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488105854
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488115359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488275362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488282996
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488331240
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1386488354990
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488360638
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488474352
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488487558
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1386488569897
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1386488571519
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386488571622
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386488571645
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386488575559
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1386488586910
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1386488586922
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1386488586928
